incident_id,article_id,article_url,lastmod,deaths_reported,injuries_reported,preliminary_or_final,notes
INC-0102,419610,https://www.nna-leb.gov.lb/ar/news/419610/%D9%85%D8%B3%D9%8A%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%83%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%85---%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-%D9%88%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%AF%D9%8A%D8%B1%D9%87%D8%A7-%D9%88%D8%A7%D8%B3%D8%AA%D8%A7%D8%B0-%D8%AC%D8%A7%D9%85%D8%B9%D9%8A-2,2026-03-12T15:18:48.000+02:00,2,0,preliminary,"named: Dr. Hussein Bazzi (faculty dean) + Dr. Mortada Sorour (professor), both explicitly identified by occupation"
INC-0103,419730,https://www.nna-leb.gov.lb/ar/news/419730/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%89-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D8%A7-%D9%88%D9%81%D8%AC%D8%B1%D8%A7-2,2026-03-13T06:55:16.000+02:00,1,0,preliminary,"event_date corrected from Mar 13 (publish date) to Mar 12 per explicit 'الليلة الماضية' (last night) text - validation audit fix; named: Sheikh Hassan Ghandour, died of wounds; article also covers Al-Dawir (3 strikes, no deaths given) and Sir al-Gharbiyeh/Kfarsir/Aaba strikes w/ no deaths"
INC-0104,419499,https://www.nna-leb.gov.lb/ar/news/419499/%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D8%A9-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B4-2,2026-03-12T09:19:29.000+02:00,3,0,preliminary,"named: Khodr Abbas, Ahmad Abbas, Shafiq Rmeiti"
INC-0104,419692b,https://www.nna-leb.gov.lb/ar/news/419692/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%B9%D9%8A%D9%86-%D8%A5%D8%A8%D9%84-%D9%88%D8%A8%D8%A7%D8%B1%D9%8A%D8%B4-%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-2,2026-03-12T22:04:20.000+02:00,3,0,preliminary,"same source article as 419692; likely same-day MoPH confirmation of 419499 (batch 4) - do not double count, split into own row (different town)"
INC-0105,419622,https://www.nna-leb.gov.lb/ar/news/419622/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-3-%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-2,2026-03-12T15:44:26.000+02:00,3,0,preliminary,
INC-0106,419500,https://www.nna-leb.gov.lb/ar/news/419500/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A9-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%86%D8%B7%D8%A7%D8%B1-2,2026-03-12T09:22:23.000+02:00,1,0,preliminary,"possibly additional to, or already reflected within, the same-town multi-report chain from the prior day - flag for merge review"
INC-0107,419458,https://www.nna-leb.gov.lb/ar/news/419458/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%B9%D8%B1%D9%85%D9%88%D9%86-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%B7%D9%81%D9%84-%D8%AC%D8%B1%D9%8A%D8%AD-2,2026-03-12T06:19:00.000+02:00,3,1,preliminary,"distinct date from the March 2 Aramoun/Saadiyat incident (417154/417202, batch 1); chain continues in 419535 (names photographer) and 419588 final (5)"
INC-0107,419535,https://www.nna-leb.gov.lb/ar/news/419535/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A7%D9%84%D9%85%D8%B5%D9%88%D8%B1-%D9%85%D8%AD%D9%85%D8%AF-%D8%B4%D9%87%D8%A7%D8%A8-%D9%88%D8%A7%D8%A8%D9%86%D8%AA%D9%87-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D8%B1%D9%85%D9%88%D9%86-2,2026-03-12T11:32:22.000+02:00,2,0,preliminary,"named: photographer/director Mohammad Shehab + young daughter; update/detail to 419458 chain, not additive"
INC-0107,419588,https://www.nna-leb.gov.lb/ar/news/419588/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%B9%D8%B1%D9%85%D9%88%D9%86-%D9%88%D8%A7%D9%84%D8%B1%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-2,2026-03-12T14:30:16.000+02:00,5,7,final,"FINAL MoPH toll for Aramoun, supersedes 419458/419535 chain"
INC-0108,419643,https://www.nna-leb.gov.lb/ar/news/419643/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-3-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B9%D9%8A%D9%86-%D8%A7%D8%A8%D9%84-2,2026-03-12T17:08:00.000+02:00,3,0,preliminary,"named: George Khreish, Elie Attallah, Shadi Ammar; update/confirmation in 419692"
INC-0108,419692,https://www.nna-leb.gov.lb/ar/news/419692/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%B9%D9%8A%D9%86-%D8%A5%D8%A8%D9%84-%D9%88%D8%A8%D8%A7%D8%B1%D9%8A%D8%B4-%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-2,2026-03-12T22:04:20.000+02:00,3,0,preliminary,MoPH update/confirmation of 419643 chain
INC-0109,419673,https://www.nna-leb.gov.lb/ar/news/419673/%D8%B4%D9%87%D9%8A%D8%AF-%D8%AB%D8%A7%D9%86%D9%8D-%D9%85%D8%AA%D8%A3%D8%AB%D8%B1%D9%8B%D8%A7-%D8%A8%D8%AC%D8%B1%D8%A7%D8%AD%D9%87-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D9%81%D8%AA%D8%B1%D9%82-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%A8%D8%B5---%D8%B5%D9%88%D8%B1-2,2026-03-12T19:18:31.000+02:00,2,,preliminary,"second victim died of wounds, raising total to 2; the initial (first) death from this strike was not itself in the keyword-filtered candidate set"
INC-0110,419817,https://www.nna-leb.gov.lb/ar/news/419817/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AF%D8%B1%D8%A7%D8%AC%D8%A9-%D9%86%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D9%83%D9%81%D8%B1%D8%AA%D8%A8%D9%86%D9%8A%D8%AA---%D8%A3%D8%B1%D9%86%D9%88%D9%86-2,2026-03-13T11:09:22.000+02:00,1,0,preliminary,
INC-0111,419699,https://www.nna-leb.gov.lb/ar/news/419699/%D8%B4%D9%87%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AD-2,2026-03-13T03:14:31.000+02:00,1,0,preliminary,
INC-0112,419931,https://www.nna-leb.gov.lb/ar/news/419931/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81%D9%8A%D9%86-%D9%85%D9%86-%D9%83%D8%B4%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B1%D8%B3%D8%A7%D9%84%D8%A9-%D9%88%D8%A7%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-13T17:48:35.000+02:00,2,0,preliminary,update/confirmation in 419957
INC-0112,419957,https://www.nna-leb.gov.lb/ar/news/419957/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AA%D8%B9%D9%84%D9%86-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81%D9%8A%D9%86-%D8%A7%D8%AB%D9%86%D9%8E%D9%8A%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-5-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-13T19:56:49.000+02:00,2,5,preliminary,MoPH confirmation of 419931 - do not double count
INC-0113,419926,https://www.nna-leb.gov.lb/ar/news/419926/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B7%D9%81%D9%84%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D9%8A%D8%A9-2,2026-03-13T17:27:03.000+02:00,2,0,preliminary,"2 children; distinct from the March 8 Ghazieh strike (418372/418515, batch 3) - different date/incident"
INC-0114,419805,https://www.nna-leb.gov.lb/ar/news/419805/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%81%D9%88%D8%A7%D8%B1---%D8%B5%D9%8A%D8%AF%D8%A7-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%889-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-13T10:41:00.000+02:00,8,9,preliminary,
INC-0115,419952,https://www.nna-leb.gov.lb/ar/news/419952/%D8%A5%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-2,2026-03-13T19:21:58.000+02:00,6,0,preliminary,"named: Basma family; chain fluctuates (419969: 5, 419993: 7, 420189 final: 7) - use 7"
INC-0115,419969,https://www.nna-leb.gov.lb/ar/news/419969/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA---%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-13T21:36:58.000+02:00,5,5,preliminary,MoPH update to 419952 chain - see 419993/420189 for further updates to 7 (final)
INC-0115,419993,https://www.nna-leb.gov.lb/ar/news/419993/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-7-%D9%88%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%86%D9%8A%D9%81%D8%A9-%D9%84%D9%8A%D9%84%D8%A7-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%89-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1-2,2026-03-14T06:26:00.000+02:00,7,0,final,"named: Qais Basma + wife Baladin Jaber + children Hussein/Hassan/Abbas + infant Helen (6) + Hussein Mohammad Bitar (died of wounds, 7th); update to 419952/419969 chain; article also covers Samouqa/Tool/Arnoun/Yohmor al-Shaqif strikes+shelling w/ no deaths given here"
INC-0115,420189,https://www.nna-leb.gov.lb/ar/news/420189/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-14-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AD%D8%A7%D8%B1%D8%A9-%D8%B5%D9%8A%D8%AF%D8%A7-%D9%88%D8%A8%D9%84%D8%AF%D8%A9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D8%AC%D8%B2%D9%8A%D9%86-2,2026-03-15T06:06:44.000+02:00,7,5,final,FINAL MoPH toll for 419952/419969/419993 chain (4 of 7 are children)
INC-0116,419722,https://www.nna-leb.gov.lb/ar/news/419722/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D8%A8%D8%B1-%D8%A7%D9%84%D9%8A%D8%A7%D8%B3-2,2026-03-13T05:44:10.000+02:00,2,3,preliminary,"named: sons Abdul Rahman and Mosaab al-Dahouk; the targeted official Youssef al-Dahouk (explicitly ID'd as Islamic Group official) survived, critically injured"
INC-0117,419988,https://www.nna-leb.gov.lb/ar/news/419988/%D9%82%D8%B5%D9%81-%D9%84%D9%8A%D9%84%D9%8A-%D8%B9%D9%86%D9%8A%D9%81-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%89-%D9%82%D8%B6%D8%A7%D8%A1-%D8%B5%D9%88%D8%B1-%D9%88%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B7%D8%A8%D9%8A%D8%A8-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%A7%D9%88%D9%8A%D9%87-2,2026-03-14T06:12:00.000+02:00,1,0,preliminary,"named: Dr. Hisham Ismail (occupation stated); article also covers Bint Jbeil/Ainata/Aytaroun/Maroun al-Ras strikes and clashes, and Wadi al-Hujeir shelling w/ no deaths given here - likely connected to the much larger 419992 strike on the same village's health center later that night, flag for merge review"
INC-0118,419940,https://www.nna-leb.gov.lb/ar/news/419940/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-2,2026-03-13T18:11:21.000+02:00,3,0,preliminary,third distinct Bint Jbeil city strike this study period - different date from 419176 and 419622; article also mentions a coinciding Aytaroun strike w/ no deaths given
INC-0119,419753,https://www.nna-leb.gov.lb/ar/news/419753/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA%D9%87%D9%85%D8%A7-%D8%BA%D8%A7%D8%B1%D8%A9-%D9%85%D9%86-%D9%85%D8%B3%D9%8A%D9%91%D8%B1%D8%A9-%D8%B9%D9%86%D8%AF-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B4%D8%A8%D8%B9%D8%A7-2,2026-03-13T08:03:15.000+02:00,2,0,preliminary,"named: Mahmoud Akrama Nassif, Hadi Mohammad Kaanan"
INC-0120,419721,https://www.nna-leb.gov.lb/ar/news/419721/%D8%B4%D9%87%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B4%D9%8A%D8%B9%D9%8A%D8%AA%D9%8A%D8%A9-2,2026-03-13T05:34:53.000+02:00,1,0,preliminary,
INC-0121,419700,https://www.nna-leb.gov.lb/ar/news/419700/%D8%B4%D9%87%D9%8A%D8%AF%D8%A9-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B9%D8%A8%D8%A7-2,2026-03-13T03:17:29.000+02:00,1,1,preliminary,named: Ataf Moallem Sabra
INC-0122,419833,https://www.nna-leb.gov.lb/ar/news/419833/%D8%B4%D9%87%D9%8A%D8%AF-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%B9%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D8%A9-%D9%8A%D8%A7%D8%B7%D8%B1-2,2026-03-13T11:39:00.000+02:00,1,0,preliminary,"named: Hassan Youssef Sweidan; district uncertain, verify"
INC-0123,420190,https://www.nna-leb.gov.lb/ar/news/420190/%D8%BA%D8%A7%D8%B1%D8%A9-%D9%84%D9%8A%D9%84%D8%A7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D8%A7%D9%86%D9%8A---%D8%AC%D8%B2%D9%8A%D9%86-%D9%88%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-15T06:06:04.000+02:00,,,preliminary,"death count vague ('martyrs and wounded'), no figure given; same incident as 420189c/420334 - do not double count"
INC-0123,420189c,https://www.nna-leb.gov.lb/ar/news/420189/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-14-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AD%D8%A7%D8%B1%D8%A9-%D8%B5%D9%8A%D8%AF%D8%A7-%D9%88%D8%A8%D9%84%D8%AF%D8%A9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D8%AC%D8%B2%D9%8A%D9%86-2,2026-03-15T06:06:44.000+02:00,3,6,preliminary,"same source article as 420189; first quantified report for this incident (see 420190 for the initial vague mention, 420334 for final toll) - split into own row (different town)"
INC-0123,420334,https://www.nna-leb.gov.lb/ar/news/420334/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D8%A7%D9%86%D9%8A-5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%886-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-15T20:44:03.000+02:00,5,6,final,"FINAL MoPH toll, supersedes 420189c/420190 chain (3->5)"
INC-0124,420167,https://www.nna-leb.gov.lb/ar/news/420167/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9-%D9%85%D9%86-4-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%82%D9%86%D8%B7%D8%B1%D8%A9-2,2026-03-14T20:06:18.000+02:00,4,0,preliminary,"named: Al-Sagheer family (father, mother, 2 children)"
INC-0125,420086,https://www.nna-leb.gov.lb/ar/news/420086/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%A3%D8%B1%D8%A8%D8%B9%D8%A9-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%86%D8%A8%D8%B9%D8%A9---%D8%A8%D8%B1%D8%AC-%D8%AD%D9%85%D9%88%D8%AF-2,2026-03-14T12:58:42.000+02:00,1,4,preliminary,
INC-0126,419992,https://www.nna-leb.gov.lb/ar/news/419992/12-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%A7%D9%88%D9%8A%D8%A9-2,2026-03-14T06:20:00.000+02:00,12,,preliminary,"MAJOR strike; likely same broader incident cluster as 419988's 1-dead doctor report - flag heavily for merge review. Later context (420111) references 31 total medic deaths incl. bodies recovered from a primary health care center in this same village, consistent with this strike"
INC-0127,419989,https://www.nna-leb.gov.lb/ar/news/419989/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D8%B9%D9%85%D9%8A%D8%B1-%D8%AD%D8%A7%D8%B1%D8%A9-%D8%B5%D9%8A%D8%AF%D8%A7-2,2026-03-14T06:14:27.000+02:00,4,0,preliminary,FINAL toll confirmed in 420189 (4/2 injured)
INC-0127,420189b,https://www.nna-leb.gov.lb/ar/news/420189/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-14-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AD%D8%A7%D8%B1%D8%A9-%D8%B5%D9%8A%D8%AF%D8%A7-%D9%88%D8%A8%D9%84%D8%AF%D8%A9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D8%AC%D8%B2%D9%8A%D9%86-2,2026-03-15T06:06:44.000+02:00,4,2,final,same source article as 420189; FINAL MoPH toll confirming 419989 - split into own row (different town)
INC-0128,420176b,https://www.nna-leb.gov.lb/ar/news/420176/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D9%88%D8%AC%D8%B1%D8%AD-7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A-%D9%85%D9%8A%D9%81%D8%AF%D9%88%D9%86-%D9%88%D9%85%D8%AC%D8%AF%D9%84-%D8%B3%D9%84%D9%85-2,2026-03-14T21:22:51.000+02:00,1,2,preliminary,"same source article as 420176; split into own row (different town) - distinct date from the March 6 Majdal Selem massacre (417990, batch 1) and the March 15 Majdal Selem strike (420332)"
INC-0129,420152,https://www.nna-leb.gov.lb/ar/news/420152/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D9%8A%D8%A8%D8%A9-%D8%A8%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%8A%D9%81%D8%AF%D9%88%D9%86-2,2026-03-14T18:44:00.000+02:00,4,0,preliminary,"named: Souli family (displaced from Tayibeh); distinct from the March 7 Meifadoun strike (418222, batch 2); update/confirmation in 420176"
